Problem:    EON_SDS009
  2206 FIRST_INDEX_BACKUP3[2,1,2,3,1,8]
                                   0            -0             = 
  2207 FIRST_INDEX_BACKUP3[2,1,2,3,1,9]
                                   0            -0             = 
  2208 FIRST_INDEX_BACKUP3[2,1,3,2,1,8]
                                   0            -0             = 
  2209 FIRST_INDEX_BACKUP3[2,1,3,2,1,9]
                                   0            -0             = 
  2210 FIRST_INDEX_BACKUP3[2,1,3,3,2,8]
                                   0            -0             = 
  2211 FIRST_INDEX_BACKUP3[2,1,3,3,2,9]
                                   0            -0             = 
  2212 FIRST_INDEX_BACKUP3[2,2,1,1,3,8]
                                   0            -0             = 
  2213 FIRST_INDEX_BACKUP3[2,2,1,1,3,9]
                                   0            -0             = 
  2214 FIRST_INDEX_BACKUP3[2,2,2,1,2,8]
                                   0            -0             = 
  2215 FIRST_INDEX_BACKUP3[2,2,2,1,2,9]
                                   0            -0             = 
  2216 FIRST_INDEX_BACKUP3[2,2,2,2,1,8]
                                   0            -0             = 
  2217 FIRST_INDEX_BACKUP3[2,2,2,2,1,9]
                                   0            -0             = 
  2218 FIRST_INDEX_BACKUP3[2,2,3,2,2,8]
                                   0            -0             = 
  2219 FIRST_INDEX_BACKUP3[2,2,3,2,2,9]
                                   0            -0             = 
  2220 FIRST_INDEX_BACKUP3[2,3,1,1,2,8]
                                   0            -0             = 
  2221 FIRST_INDEX_BACKUP3[2,3,1,1,2,9]
                                   0            -0             = 
  2222 FIRST_INDEX_BACKUP3[2,3,1,2,3,8]
                                   0            -0             = 
  2223 FIRST_INDEX_BACKUP3[2,3,1,2,3,9]
                                   0            -0             = 
  2224 FIRST_INDEX_BACKUP3[2,3,2,2,2,8]
                                   0            -0             = 
  2225 FIRST_INDEX_BACKUP3[2,3,2,2,2,9]
                                   0            -0             = 
  2226 FIRST_INDEX_BACKUP3[2,3,3,1,3,8]
                                   0            -0             = 
  2227 FIRST_INDEX_BACKUP3[2,3,3,1,3,9]
                                   0            -0             = 
  2228 FIRST_INDEX_BACKUP3[2,3,3,2,3,8]
                                   0            -0             = 
  2229 FIRST_INDEX_BACKUP3[2,3,3,2,3,9]
                                   0            -0             = 
  2230 FIRST_INDEX_BACKUP3[2,3,3,3,1,8]
                                   0            -0             = 
  2231 FIRST_INDEX_BACKUP3[2,3,3,3,1,9]
                                   0            -0             = 
  2232 FIRST_INDEX_BACKUP3[2,3,3,3,2,8]
                                   0            -0             = 
  2233 FIRST_INDEX_BACKUP3[2,3,3,3,2,9]
                                   0            -0             = 
  2234 INDEX_CONSTRAINT[1,1,1,2,0]
                                   1                           1 
  2235 INDEX_CONSTRAINT[1,1,1,2,1]
                                   1                           1 
  2236 INDEX_CONSTRAINT[1,1,1,2,2]
                                   1                           1 
  2237 INDEX_CONSTRAINT[1,1,1,2,3]
                                   1                           1 
  2238 INDEX_CONSTRAINT[1,1,1,2,4]
                                   1                           1 
  2239 INDEX_CONSTRAINT[1,1,1,2,5]
                                   0                           1 
  2240 INDEX_CONSTRAINT[1,1,1,2,6]
                                   0                           1 
  2241 INDEX_CONSTRAINT[1,1,1,2,7]
                                   1                           1 
  2242 INDEX_CONSTRAINT[1,1,1,2,8]
                                   1                           1 
  2243 INDEX_CONSTRAINT[1,1,1,2,9]
                                   1                           1 
  2244 INDEX_CONSTRAINT[1,1,1,3,0]
                                   1                           1 
  2245 INDEX_CONSTRAINT[1,1,1,3,1]
                                   1                           1 
  2246 INDEX_CONSTRAINT[1,1,1,3,2]
                                   1                           1 
  2247 INDEX_CONSTRAINT[1,1,1,3,3]
                                   0                           1 
  2248 INDEX_CONSTRAINT[1,1,1,3,4]
                                   0                           1 
  2249 INDEX_CONSTRAINT[1,1,1,3,5]
                                   1                           1 
  2250 INDEX_CONSTRAINT[1,1,1,3,6]
                                   1                           1 
  2251 INDEX_CONSTRAINT[1,1,1,3,7]
                                   1                           1 
  2252 INDEX_CONSTRAINT[1,1,1,3,8]
                                   1                           1 
  2253 INDEX_CONSTRAINT[1,1,1,3,9]
                                   1                           1 
  2254 INDEX_CONSTRAINT[1,1,2,1,0]
                                   0                           1 
  2255 INDEX_CONSTRAINT[1,1,2,1,1]
                                   0                           1 
  2256 INDEX_CONSTRAINT[1,1,2,1,2]
                                   0                           1 
  2257 INDEX_CONSTRAINT[1,1,2,1,3]
                                   0                           1 
  2258 INDEX_CONSTRAINT[1,1,2,1,4]
                                   0                           1 
  2259 INDEX_CONSTRAINT[1,1,2,1,5]
                                   0                           1 
  2260 INDEX_CONSTRAINT[1,1,2,1,6]
                                   0                           1 
  2261 INDEX_CONSTRAINT[1,1,2,1,7]
                                   0                           1 
  2262 INDEX_CONSTRAINT[1,1,2,1,8]
                                   0                           1 
  2263 INDEX_CONSTRAINT[1,1,2,1,9]
                                   0                           1 
  2264 INDEX_CONSTRAINT[1,1,3,1,0]
                                   0                           1 
  2265 INDEX_CONSTRAINT[1,1,3,1,1]
                                   0                           1 
  2266 INDEX_CONSTRAINT[1,1,3,1,2]
                                   0                           1 
  2267 INDEX_CONSTRAINT[1,1,3,1,3]
                                   0                           1 
  2268 INDEX_CONSTRAINT[1,1,3,1,4]
                                   0                           1 
  2269 INDEX_CONSTRAINT[1,1,3,1,5]
                                   0                           1 
  2270 INDEX_CONSTRAINT[1,1,3,1,6]
                                   0                           1 
  2271 INDEX_CONSTRAINT[1,1,3,1,7]
                                   0                           1 
  2272 INDEX_CONSTRAINT[1,1,3,1,8]
                                   0                           1 
  2273 INDEX_CONSTRAINT[1,1,3,1,9]
                                   0                           1 
  2274 INDEX_CONSTRAINT[1,2,3,1,0]
                                   0                           1 
  2275 INDEX_CONSTRAINT[1,2,3,1,1]
                                   0                           1 
  2276 INDEX_CONSTRAINT[1,2,3,1,2]
                                   0                           1 
  2277 INDEX_CONSTRAINT[1,2,3,1,3]
                                   0                           1 
  2278 INDEX_CONSTRAINT[1,2,3,1,4]
                                   0                           1 
  2279 INDEX_CONSTRAINT[1,2,3,1,5]
                                   0                           1 
  2280 INDEX_CONSTRAINT[1,2,3,1,6]
                                   0                           1 
  2281 INDEX_CONSTRAINT[1,2,3,1,7]
                                   0                           1 
  2282 INDEX_CONSTRAINT[1,2,3,1,8]
                                   0                           1 
  2283 INDEX_CONSTRAINT[1,2,3,1,9]
                                   0                           1 
  2284 INDEX_CONSTRAINT[1,3,2,1,0]
                                   1                           1 
  2285 INDEX_CONSTRAINT[1,3,2,1,1]
                                   1                           1 
  2286 INDEX_CONSTRAINT[1,3,2,1,2]
                                   1                           1 
  2287 INDEX_CONSTRAINT[1,3,2,1,3]
                                   1                           1 
  2288 INDEX_CONSTRAINT[1,3,2,1,4]
                                   1                           1 
  2289 INDEX_CONSTRAINT[1,3,2,1,5]
                                   0                           1 
  2290 INDEX_CONSTRAINT[1,3,2,1,6]
                                   0                           1 
  2291 INDEX_CONSTRAINT[1,3,2,1,7]
                                   1                           1 
  2292 INDEX_CONSTRAINT[1,3,2,1,8]
                                   1                           1 
  2293 INDEX_CONSTRAINT[1,3,2,1,9]
                                   1                           1 
  2294 INDEX_CONSTRAINT[1,3,3,2,0]
                                   1                           1 
  2295 INDEX_CONSTRAINT[1,3,3,2,1]
                                   1                           1 
  2296 INDEX_CONSTRAINT[1,3,3,2,2]
                                   1                           1 
  2297 INDEX_CONSTRAINT[1,3,3,2,3]
                                   0                           1 
  2298 INDEX_CONSTRAINT[1,3,3,2,4]
                                   0                           1 
  2299 INDEX_CONSTRAINT[1,3,3,2,5]
                                   1                           1 
  2300 INDEX_CONSTRAINT[1,3,3,2,6]
                                   1                           1 
  2301 INDEX_CONSTRAINT[1,3,3,2,7]
                                   1                           1 
  2302 INDEX_CONSTRAINT[1,3,3,2,8]
                                   1                           1 
  2303 INDEX_CONSTRAINT[1,3,3,2,9]
                                   1                           1 
  2304 INDEX_CONSTRAINT[2,1,1,3,0]
                                   0                           1 
  2305 INDEX_CONSTRAINT[2,1,1,3,1]
                                   0                           1 
  2306 INDEX_CONSTRAINT[2,1,1,3,2]
                                   0                           1 
  2307 INDEX_CONSTRAINT[2,1,1,3,3]
                                   0                           1 
  2308 INDEX_CONSTRAINT[2,1,1,3,4]
                                   0                           1 
  2309 INDEX_CONSTRAINT[2,1,1,3,5]
                                   0                           1 
  2310 INDEX_CONSTRAINT[2,1,1,3,6]
                                   0                           1 
  2311 INDEX_CONSTRAINT[2,1,1,3,7]
                                   0                           1 
  2312 INDEX_CONSTRAINT[2,1,1,3,8]
                                   0                           1 
  2313 INDEX_CONSTRAINT[2,1,1,3,9]
                                   0                           1 
  2314 INDEX_CONSTRAINT[2,2,1,2,0]
                                   0                           1 
  2315 INDEX_CONSTRAINT[2,2,1,2,1]
                                   0                           1 
  2316 INDEX_CONSTRAINT[2,2,1,2,2]
                                   0                           1 
  2317 INDEX_CONSTRAINT[2,2,1,2,3]
                                   0                           1 
  2318 INDEX_CONSTRAINT[2,2,1,2,4]
                                   0                           1 
  2319 INDEX_CONSTRAINT[2,2,1,2,5]
                                   0                           1 
  2320 INDEX_CONSTRAINT[2,2,1,2,6]
                                   0                           1 
  2321 INDEX_CONSTRAINT[2,2,1,2,7]
                                   0                           1 
  2322 INDEX_CONSTRAINT[2,2,1,2,8]
                                   0                           1 
  2323 INDEX_CONSTRAINT[2,2,1,2,9]
                                   0                           1 
  2324 INDEX_CONSTRAINT[2,2,2,1,0]
                                   0                           1 
  2325 INDEX_CONSTRAINT[2,2,2,1,1]
                                   0                           1 
  2326 INDEX_CONSTRAINT[2,2,2,1,2]
                                   0                           1 
  2327 INDEX_CONSTRAINT[2,2,2,1,3]
                                   0                           1 
  2328 INDEX_CONSTRAINT[2,2,2,1,4]
                                   0                           1 
  2329 INDEX_CONSTRAINT[2,2,2,1,5]
                                   0                           1 
  2330 INDEX_CONSTRAINT[2,2,2,1,6]
                                   0                           1 
  2331 INDEX_CONSTRAINT[2,2,2,1,7]
                                   0                           1 
  2332 INDEX_CONSTRAINT[2,2,2,1,8]
                                   0                           1 
  2333 INDEX_CONSTRAINT[2,2,2,1,9]
                                   0                           1 
  2334 INDEX_CONSTRAINT[2,3,2,2,0]
                                   0                           1 
  2335 INDEX_CONSTRAINT[2,3,2,2,1]
                                   0                           1 
  2336 INDEX_CONSTRAINT[2,3,2,2,2]
                                   0                           1 
  2337 INDEX_CONSTRAINT[2,3,2,2,3]
                                   0                           1 
  2338 INDEX_CONSTRAINT[2,3,2,2,4]
                                   0                           1 
  2339 INDEX_CONSTRAINT[2,3,2,2,5]
                                   0                           1 
  2340 INDEX_CONSTRAINT[2,3,2,2,6]
                                   0                           1 
  2341 INDEX_CONSTRAINT[2,3,2,2,7]
                                   0                           1 
  2342 INDEX_CONSTRAINT[2,3,2,2,8]
                                   0                           1 
  2343 INDEX_CONSTRAINT[2,3,2,2,9]
                                   0                           1 
  2344 INDEX_CONSTRAINT[3,1,1,2,0]
                                   0                           1 
  2345 INDEX_CONSTRAINT[3,1,1,2,1]
                                   0                           1 
  2346 INDEX_CONSTRAINT[3,1,1,2,2]
                                   0                           1 
  2347 INDEX_CONSTRAINT[3,1,1,2,3]
                                   0                           1 
  2348 INDEX_CONSTRAINT[3,1,1,2,4]
                                   0                           1 
  2349 INDEX_CONSTRAINT[3,1,1,2,5]
                                   0                           1 
  2350 INDEX_CONSTRAINT[3,1,1,2,6]
                                   0                           1 
  2351 INDEX_CONSTRAINT[3,1,1,2,7]
                                   0                           1 
  2352 INDEX_CONSTRAINT[3,1,1,2,8]
                                   0                           1 
  2353 INDEX_CONSTRAINT[3,1,1,2,9]
                                   0                           1 
  2354 INDEX_CONSTRAINT[3,1,2,3,0]
                                   0                           1 
  2355 INDEX_CONSTRAINT[3,1,2,3,1]
                                   0                           1 
  2356 INDEX_CONSTRAINT[3,1,2,3,2]
                                   0                           1 
  2357 INDEX_CONSTRAINT[3,1,2,3,3]
                                   0                           1 
  2358 INDEX_CONSTRAINT[3,1,2,3,4]
                                   0                           1 
  2359 INDEX_CONSTRAINT[3,1,2,3,5]
                                   0                           1 
  2360 INDEX_CONSTRAINT[3,1,2,3,6]
                                   0                           1 
  2361 INDEX_CONSTRAINT[3,1,2,3,7]
                                   0                           1 
  2362 INDEX_CONSTRAINT[3,1,2,3,8]
                                   0                           1 
  2363 INDEX_CONSTRAINT[3,1,2,3,9]
                                   0                           1 
  2364 INDEX_CONSTRAINT[3,2,2,2,0]
                                   0                           1 
  2365 INDEX_CONSTRAINT[3,2,2,2,1]
                                   0                           1 
  2366 INDEX_CONSTRAINT[3,2,2,2,2]
                                   0                           1 
  2367 INDEX_CONSTRAINT[3,2,2,2,3]
                                   0                           1 
  2368 INDEX_CONSTRAINT[3,2,2,2,4]
                                   0                           1 
  2369 INDEX_CONSTRAINT[3,2,2,2,5]
                                   0                           1 
  2370 INDEX_CONSTRAINT[3,2,2,2,6]
                                   0                           1 
  2371 INDEX_CONSTRAINT[3,2,2,2,7]
                                   0                           1 
  2372 INDEX_CONSTRAINT[3,2,2,2,8]
                                   0                           1 
  2373 INDEX_CONSTRAINT[3,2,2,2,9]
                                   0                           1 
  2374 INDEX_CONSTRAINT[3,3,1,3,0]
                                   1                           1 
  2375 INDEX_CONSTRAINT[3,3,1,3,1]
                                   1                           1 
  2376 INDEX_CONSTRAINT[3,3,1,3,2]
                                   1                           1 
  2377 INDEX_CONSTRAINT[3,3,1,3,3]
                                   1                           1 
  2378 INDEX_CONSTRAINT[3,3,1,3,4]
                                   1                           1 
  2379 INDEX_CONSTRAINT[3,3,1,3,5]
                                   0                           1 
  2380 INDEX_CONSTRAINT[3,3,1,3,6]
                                   0                           1 
  2381 INDEX_CONSTRAINT[3,3,1,3,7]
                                   1                           1 
  2382 INDEX_CONSTRAINT[3,3,1,3,8]
                                   1                           1 
  2383 INDEX_CONSTRAINT[3,3,1,3,9]
                                   1                           1 
  2384 INDEX_CONSTRAINT[3,3,2,3,0]
                                   1                           1 
  2385 INDEX_CONSTRAINT[3,3,2,3,1]
                                   1                           1 
  2386 INDEX_CONSTRAINT[3,3,2,3,2]
                                   1                           1 
  2387 INDEX_CONSTRAINT[3,3,2,3,3]
                                   0                           1 
  2388 INDEX_CONSTRAINT[3,3,2,3,4]
                                   0                           1 
  2389 INDEX_CONSTRAINT[3,3,2,3,5]
                                   1                           1 
  2390 INDEX_CONSTRAINT[3,3,2,3,6]
                                   1                           1 
  2391 INDEX_CONSTRAINT[3,3,2,3,7]
                                   1                           1 
  2392 INDEX_CONSTRAINT[3,3,2,3,8]
                                   1                           1 
  2393 INDEX_CONSTRAINT[3,3,2,3,9]
                                   1                           1 
  2394 INDEX_CONSTRAINT[3,3,3,1,0]
                                   0                           1 
  2395 INDEX_CONSTRAINT[3,3,3,1,1]
                                   0                           1 
  2396 INDEX_CONSTRAINT[3,3,3,1,2]
                                   0                           1 
  2397 INDEX_CONSTRAINT[3,3,3,1,3]
                                   0                           1 
  2398 INDEX_CONSTRAINT[3,3,3,1,4]
                                   0                           1 
  2399 INDEX_CONSTRAINT[3,3,3,1,5]
                                   0                           1 
  2400 INDEX_CONSTRAINT[3,3,3,1,6]
                                   0                           1 
  2401 INDEX_CONSTRAINT[3,3,3,1,7]
                                   0                           1 
  2402 INDEX_CONSTRAINT[3,3,3,1,8]
                                   0                           1 
  2403 INDEX_CONSTRAINT[3,3,3,1,9]
                                   0                           1 
  2404 INDEX_CONSTRAINT[3,3,3,2,0]
                                   0                           1 
  2405 INDEX_CONSTRAINT[3,3,3,2,1]
                                   0                           1 
  2406 INDEX_CONSTRAINT[3,3,3,2,2]
                                   0                           1 
  2407 INDEX_CONSTRAINT[3,3,3,2,3]
                                   0                           1 
  2408 INDEX_CONSTRAINT[3,3,3,2,4]
                                   0                           1 
  2409 INDEX_CONSTRAINT[3,3,3,2,5]
                                   0                           1 
  2410 INDEX_CONSTRAINT[3,3,3,2,6]
                                   0                           1 
  2411 INDEX_CONSTRAINT[3,3,3,2,7]
                                   0                           1 
  2412 INDEX_CONSTRAINT[3,3,3,2,8]
                                   0                           1 
  2413 INDEX_CONSTRAINT[3,3,3,2,9]
                                   0                           1 
  2414 FIRST_INDEX_PRIMARY4[1,1,1,1,2]
                                   0            -0             = 
  2415 FIRST_INDEX_PRIMARY4[1,1,1,1,3]
                                   0            -0             = 
  2416 FIRST_INDEX_PRIMARY4[1,1,1,2,1]
                                   0            -0             = 
  2417 FIRST_INDEX_PRIMARY4[1,1,1,3,1]
                                   0            -0             = 
  2418 FIRST_INDEX_PRIMARY4[1,1,2,3,1]
                                   0            -0             = 
  2419 FIRST_INDEX_PRIMARY4[1,1,3,2,1]
                                   0            -0             = 
  2420 FIRST_INDEX_PRIMARY4[1,1,3,3,2]
                                   0            -0             = 
  2421 FIRST_INDEX_PRIMARY4[1,2,1,1,3]
                                   0            -0             = 
  2422 FIRST_INDEX_PRIMARY4[1,2,2,1,2]
                                   0            -0             = 
  2423 FIRST_INDEX_PRIMARY4[1,2,2,2,1]
                                   0            -0             = 
  2424 FIRST_INDEX_PRIMARY4[1,2,3,2,2]
                                   0            -0             = 
  2425 FIRST_INDEX_PRIMARY4[1,3,1,1,2]
                                   0            -0             = 
  2426 FIRST_INDEX_PRIMARY4[1,3,1,2,3]
                                   0            -0             = 
  2427 FIRST_INDEX_PRIMARY4[1,3,2,2,2]
                                   0            -0             = 
  2428 FIRST_INDEX_PRIMARY4[1,3,3,1,3]
                                   0            -0             = 
  2429 FIRST_INDEX_PRIMARY4[1,3,3,2,3]
                                   0            -0             = 
  2430 FIRST_INDEX_PRIMARY4[1,3,3,3,1]
                                   0            -0             = 
  2431 FIRST_INDEX_PRIMARY4[1,3,3,3,2]
                                   0            -0             = 
  2432 FIRST_INDEX_PRIMARY4[2,1,1,1,2]
                                   0            -0             = 
  2433 FIRST_INDEX_PRIMARY4[2,1,1,1,3]
                                   0            -0             = 
  2434 FIRST_INDEX_PRIMARY4[2,1,1,2,1]
                                   0            -0             = 
  2435 FIRST_INDEX_PRIMARY4[2,1,1,3,1]
                                   0            -0             = 
  2436 FIRST_INDEX_PRIMARY4[2,1,2,3,1]
                                   0            -0             = 
  2437 FIRST_INDEX_PRIMARY4[2,1,3,2,1]
                                   0            -0             = 
  2438 FIRST_INDEX_PRIMARY4[2,1,3,3,2]
                                   0            -0             = 
  2439 FIRST_INDEX_PRIMARY4[2,2,1,1,3]
                                   0            -0             = 
  2440 FIRST_INDEX_PRIMARY4[2,2,2,1,2]
                                   0            -0             = 
  2441 FIRST_INDEX_PRIMARY4[2,2,2,2,1]
                                   0            -0             = 
  2442 FIRST_INDEX_PRIMARY4[2,2,3,2,2]
                                   0            -0             = 
  2443 FIRST_INDEX_PRIMARY4[2,3,1,1,2]
                                   0            -0             = 
  2444 FIRST_INDEX_PRIMARY4[2,3,1,2,3]
                                   0            -0             = 
  2445 FIRST_INDEX_PRIMARY4[2,3,2,2,2]
                                   0            -0             = 
  2446 FIRST_INDEX_PRIMARY4[2,3,3,1,3]
                                   0            -0             = 
  2447 FIRST_INDEX_PRIMARY4[2,3,3,2,3]
                                   0            -0             = 
  2448 FIRST_INDEX_PRIMARY4[2,3,3,3,1]
                                   0            -0             = 
  2449 FIRST_INDEX_PRIMARY4[2,3,3,3,2]
                                   0            -0             = 
  2450 FIRST_INDEX_BACKUP4[1,1,1,1,2]
                                   0            -0             = 
  2451 FIRST_INDEX_BACKUP4[1,1,1,1,3]
                                   0            -0             = 
  2452 FIRST_INDEX_BACKUP4[1,1,1,2,1]
                                   0            -0             = 
  2453 FIRST_INDEX_BACKUP4[1,1,1,3,1]
                                   0            -0             = 
  2454 FIRST_INDEX_BACKUP4[1,1,2,3,1]
                                   0            -0             = 
  2455 FIRST_INDEX_BACKUP4[1,1,3,2,1]
                                   0            -0             = 
  2456 FIRST_INDEX_BACKUP4[1,1,3,3,2]
                                   0            -0             = 
  2457 FIRST_INDEX_BACKUP4[1,2,1,1,3]
                                   0            -0             = 
  2458 FIRST_INDEX_BACKUP4[1,2,2,1,2]
                                   0            -0             = 
  2459 FIRST_INDEX_BACKUP4[1,2,2,2,1]
                                   0            -0             = 
  2460 FIRST_INDEX_BACKUP4[1,2,3,2,2]
                                   0            -0             = 
  2461 FIRST_INDEX_BACKUP4[1,3,1,1,2]
                                   0            -0             = 
  2462 FIRST_INDEX_BACKUP4[1,3,1,2,3]
                                   0            -0             = 
  2463 FIRST_INDEX_BACKUP4[1,3,2,2,2]
                                   0            -0             = 
  2464 FIRST_INDEX_BACKUP4[1,3,3,1,3]
                                   0            -0             = 
  2465 FIRST_INDEX_BACKUP4[1,3,3,2,3]
                                   0            -0             = 
  2466 FIRST_INDEX_BACKUP4[1,3,3,3,1]
                                   0            -0             = 
  2467 FIRST_INDEX_BACKUP4[1,3,3,3,2]
                                   0            -0             = 
  2468 FIRST_INDEX_BACKUP4[2,1,1,1,2]
                                   0            -0             = 
  2469 FIRST_INDEX_BACKUP4[2,1,1,1,3]
                                   0            -0             = 
  2470 FIRST_INDEX_BACKUP4[2,1,1,2,1]
                                   0            -0             = 
  2471 FIRST_INDEX_BACKUP4[2,1,1,3,1]
                                   0            -0             = 
  2472 FIRST_INDEX_BACKUP4[2,1,2,3,1]
                                   0            -0             = 
  2473 FIRST_INDEX_BACKUP4[2,1,3,2,1]
                                   0            -0             = 
  2474 FIRST_INDEX_BACKUP4[2,1,3,3,2]
                                   0            -0             = 
  2475 FIRST_INDEX_BACKUP4[2,2,1,1,3]
                                   0            -0             = 
  2476 FIRST_INDEX_BACKUP4[2,2,2,1,2]
                                   0            -0             = 
  2477 FIRST_INDEX_BACKUP4[2,2,2,2,1]
                                   0            -0             = 
  2478 FIRST_INDEX_BACKUP4[2,2,3,2,2]
                                   0            -0             = 
  2479 FIRST_INDEX_BACKUP4[2,3,1,1,2]
                                   0            -0             = 
  2480 FIRST_INDEX_BACKUP4[2,3,1,2,3]
                                   0            -0             = 
  2481 FIRST_INDEX_BACKUP4[2,3,2,2,2]
                                   0            -0             = 
  2482 FIRST_INDEX_BACKUP4[2,3,3,1,3]
                                   0            -0             = 
  2483 FIRST_INDEX_BACKUP4[2,3,3,2,3]
                                   0            -0             = 
  2484 FIRST_INDEX_BACKUP4[2,3,3,3,1]
                                   0            -0             = 
  2485 FIRST_INDEX_BACKUP4[2,3,3,3,2]
                                   0            -0             = 
  2486 FLOW_CONSERVE_PRIMARY1[1,1,1]
                                   5             5             = 
  2487 FLOW_CONSERVE_PRIMARY1[1,1,2]
                                   3             3             = 
  2488 FLOW_CONSERVE_PRIMARY2[3,3,1]
                                  -5            -5             = 
  2489 FLOW_CONSERVE_PRIMARY2[3,3,2]
                                  -3            -3             = 
  2490 FLOW_CONSERVE_PRIMARY3[1,2,1]
                                   0            -0             = 
  2491 FLOW_CONSERVE_PRIMARY3[1,2,2]
                                   0            -0             = 
  2492 FLOW_CONSERVE_PRIMARY3[1,3,1]
                                   0            -0             = 
  2493 FLOW_CONSERVE_PRIMARY3[1,3,2]
                                   0            -0             = 
  2494 FLOW_CONSERVE_PRIMARY3[2,1,1]
                                   0            -0             = 
  2495 FLOW_CONSERVE_PRIMARY3[2,1,2]
                                   0            -0             = 
  2496 FLOW_CONSERVE_PRIMARY3[2,2,1]
                                   0            -0             = 
  2497 FLOW_CONSERVE_PRIMARY3[2,2,2]
                                   0            -0             = 
  2498 FLOW_CONSERVE_PRIMARY3[2,3,1]
                                   0            -0             = 
  2499 FLOW_CONSERVE_PRIMARY3[2,3,2]
                                   0            -0             = 
  2500 FLOW_CONSERVE_PRIMARY3[3,1,1]
                                   0            -0             = 
  2501 FLOW_CONSERVE_PRIMARY3[3,1,2]
                                   0            -0             = 
  2502 FLOW_CONSERVE_PRIMARY3[3,2,1]
                                   0            -0             = 
  2503 FLOW_CONSERVE_PRIMARY3[3,2,2]
                                   0            -0             = 
  2504 FLOW_CONSERVE_BACKUP1[1,1,1]
                                   5             5             = 
  2505 FLOW_CONSERVE_BACKUP1[1,1,2]
                                   3             3             = 
  2506 FLOW_CONSERVE_BACKUP2[3,3,1]
                                  -5            -5             = 
  2507 FLOW_CONSERVE_BACKUP2[3,3,2]
                                  -3            -3             = 
  2508 FLOW_CONSERVE_BACKUP3[1,2,1]
                                   0            -0             = 
  2509 FLOW_CONSERVE_BACKUP3[1,2,2]
                                   0            -0             = 
  2510 FLOW_CONSERVE_BACKUP3[1,3,1]
                                   0            -0             = 
  2511 FLOW_CONSERVE_BACKUP3[1,3,2]
                                   0            -0             = 
  2512 FLOW_CONSERVE_BACKUP3[2,1,1]
                                   0            -0             = 
  2513 FLOW_CONSERVE_BACKUP3[2,1,2]
                                   0            -0             = 
  2514 FLOW_CONSERVE_BACKUP3[2,2,1]
                                   0            -0             = 
  2515 FLOW_CONSERVE_BACKUP3[2,2,2]
                                   0            -0             = 
  2516 FLOW_CONSERVE_BACKUP3[2,3,1]
                                   0            -0             = 
  2517 FLOW_CONSERVE_BACKUP3[2,3,2]
                                   0            -0             = 
  2518 FLOW_CONSERVE_BACKUP3[3,1,1]
                                   0            -0             = 
  2519 FLOW_CONSERVE_BACKUP3[3,1,2]
                                   0            -0             = 
  2520 FLOW_CONSERVE_BACKUP3[3,2,1]
                                   0            -0             = 
  2521 FLOW_CONSERVE_BACKUP3[3,2,2]
                                   0            -0             = 
  2522 LIMIT_SUM_INDEX[1,1,1,2]
                                   8                          10 
  2523 LIMIT_SUM_INDEX[1,1,1,3]
                                   8                          10 
  2524 LIMIT_SUM_INDEX[1,1,2,1]
                                   0                          10 
  2525 LIMIT_SUM_INDEX[1,1,3,1]
                                   0                          10 
  2526 LIMIT_SUM_INDEX[1,2,3,1]
                                   0                          10 
  2527 LIMIT_SUM_INDEX[1,3,2,1]
                                   8                          10 
  2528 LIMIT_SUM_INDEX[1,3,3,2]
                                   8                          10 
  2529 LIMIT_SUM_INDEX[2,1,1,3]
                                   0                          10 
  2530 LIMIT_SUM_INDEX[2,2,1,2]
                                   0                          10 
  2531 LIMIT_SUM_INDEX[2,2,2,1]
                                   0                          10 
  2532 LIMIT_SUM_INDEX[2,3,2,2]
                                   0                          10 
  2533 LIMIT_SUM_INDEX[3,1,1,2]
                                   0                          10 
  2534 LIMIT_SUM_INDEX[3,1,2,3]
                                   0                          10 
  2535 LIMIT_SUM_INDEX[3,2,2,2]
                                   0                          10 
  2536 LIMIT_SUM_INDEX[3,3,1,3]
                                   8                          10 
  2537 LIMIT_SUM_INDEX[3,3,2,3]
                                   8                          10 
  2538 LIMIT_SUM_INDEX[3,3,3,1]
                                   0                          10 
  2539 LIMIT_SUM_INDEX[3,3,3,2]
                                   0                          10 
  2540 LINK_DISJOINTNESS[1,1,1,1,2]
                                   1                           1 
  2541 LINK_DISJOINTNESS[1,1,1,1,3]
                                   1                           1 
  2542 LINK_DISJOINTNESS[1,1,1,2,1]
                                   0                           1 
  2543 LINK_DISJOINTNESS[1,1,1,3,1]
                                   0                           1 
  2544 LINK_DISJOINTNESS[1,1,2,3,1]
                                   0                           1 
  2545 LINK_DISJOINTNESS[1,1,3,2,1]
                                   1                           1 
  2546 LINK_DISJOINTNESS[1,1,3,3,2]
                                   1                           1 
  2547 LINK_DISJOINTNESS[1,2,1,1,3]
                                   0                           1 
  2548 LINK_DISJOINTNESS[1,2,2,1,2]
                                   0                           1 
  2549 LINK_DISJOINTNESS[1,2,2,2,1]
                                   0                           1 
  2550 LINK_DISJOINTNESS[1,2,3,2,2]
                                   0                           1 
  2551 LINK_DISJOINTNESS[1,3,1,1,2]
                                   0                           1 
  2552 LINK_DISJOINTNESS[1,3,1,2,3]
                                   0                           1 
  2553 LINK_DISJOINTNESS[1,3,2,2,2]
                                   0                           1 
  2554 LINK_DISJOINTNESS[1,3,3,1,3]
                                   1                           1 
